plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_merged_id,v120_merged_cluster,v120_merged_area_ha,v120_merged_bdist_m,v120_snic_id,v120_snic_cluster,v120_snic_area_ha,v120_snic_bdist_m,v120_dissolved_id,v120_dissolved_cluster,v120_dissolved_area_ha,v120_dissolved_bdist_m,current_merged_id,current_merged_cluster,current_merged_area_ha,current_merged_bdist_m,current_snic_id,current_snic_cluster,current_snic_area_ha,current_snic_bdist_m,current_dissolved_id,current_dissolved_cluster,current_dissolved_area_ha,current_dissolved_bdist_m,alphaearth_merged_id,alphaearth_merged_cluster,alphaearth_merged_area_ha,alphaearth_merged_bdist_m,alphaearth_snic_id,alphaearth_snic_cluster,alphaearth_snic_area_ha,alphaearth_snic_bdist_m,alphaearth_dissolved_id,alphaearth_dissolved_cluster,alphaearth_dissolved_area_ha,alphaearth_dissolved_bdist_m
18.59736_82.822354,18.59736,82.822354,KORAPUT,SEMILIGUDA,HATIMUNDA,,7,4,5.924412217095144,5.962394303515798,4.2,23.0,0.0,4,9.54929658551372,False,"{""aegle marmelos"": 0.318, ""buchanania lanzan"": 3.899, ""diospyros melanoxylon"": 58.012, ""magnolia champaca"": 240.722, ""other"": 38.515, ""pitamari"": 0.318, ""santalum album"": 20.372}",66.0,2.0,7.472416077251586,8.997633204694909,1463361377.0,2.0,1.5446321173719668,8.997633204694909,208.0,2.0,2.8559115448192998,8.86285784816406,73.0,2.0,9.939797252654369,18.11620902629317,1463361377.0,2.0,1.5446318536994437,18.11620902629317,214.0,2.0,7.328907063734958,21.343781236776046,91.0,3.0,9.829447185717363,5.500934339235998,-400453422.0,3.0,0.8024061673223227,5.500934339235998,190.0,3.0,73.5648124151069,7.32588268312864
18.597398_82.824837,18.597398,82.824837,KORAPUT,SEMILIGUDA,HATIMUNDA,,6,3,6.402404809619238,6.822350845948353,5.0,48.0,0.0,3,8.700470222356946,False,"{""buchanania lanzan"": 71.461, ""holarrhena antidysenterica"": 5.093, ""morinda tinctoria"": 53.794, ""syzygium cumini"": 66.925, ""tree tendka"": 1.273}",88.0,5.0,6.8003719395650215,0.49487657011857866,562429590.0,5.0,0.4413226387945953,0.49487657011857866,207.0,5.0,50.85791988315834,65.7741008813731,88.0,5.0,7.171473317113889,7.194201358210682,-879907467.0,5.0,1.4944776124389283,7.194201356932672,216.0,5.0,7.187085464692165,8.71246554532688,91.0,3.0,9.829447185717363,50.57276964487691,562429590.0,3.0,1.6950800594247084,10.863468106639848,190.0,3.0,73.5648124151069,46.87638653381177
18.597412_82.823824,18.597412,82.823824,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,9,7.002101471029719,6.954455087655882,25.0,13.0,0.0,8,13.54585404537687,False,"{""anacardium occidentale"": 147.139, ""anacardium semecarpus"": 210.244, ""bridelia squamosa/retusa"": 147.139, ""cipadessa baccifera"": 0.716, ""diospyros ferrea"": 1.035, ""emblica officinal"": 133.77, ""euphorbia royleana"": 0.318, ""gardenia gummifera"": 0.716, ""gmelina arborea"": 140.375, ""mangifera indica"": 240.722, ""phoenix acaulis"": 0.716, ""rauwolfia serpentina"": 0.318, ""syzygium cumini"": 140.375, ""terminalia bellirica"": 161.144, ""vitex negundo"": 0.318, ""woodfordia fruticosa"": 0.318}",88.0,5.0,6.8003719395650215,14.307545080858606,-1134701065.0,5.0,0.9729160017494687,14.307545080858606,207.0,5.0,50.85791988315834,28.6003424570817,73.0,2.0,9.939797252654369,30.263069710482785,-1134701065.0,2.0,1.2838479038860335,22.451727594099985,214.0,2.0,7.328907063734958,34.05150480812245,91.0,3.0,9.829447185717363,20.26309367064454,562429590.0,3.0,1.6950800594247084,10.263069599670612,190.0,3.0,73.5648124151069,16.462729667810795
18.59743_82.823241,18.59743,82.823241,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,9,6.694858342077649,6.491753013322055,36.8,8.0,0.0,9,9.761503176302915,False,"{""anacardium semecarpus"": 49.736, ""cipadessa baccifera"": 2.626, ""diospyros ferrea"": 0.318, ""emblica officinal"": 49.736, ""ficus benghalensis"": 161.144, ""holarrhena antidysenterica"": 35.094, ""indigofera cassioides"": 0.318, ""jasminum arborescens"": 0.318, ""lantana camara"": 0.716, ""mangifera indica"": 62.389, ""mimosa pudica"": 0.716, ""santalum album"": 232.048, ""syzygium cumini"": 49.736, ""termanalia chebula"": 66.925, ""terminalia bellirica"": 45.837, ""ziziphus oenoplia"": 0.716}",66.0,2.0,7.472416077251586,18.708119503168398,1463361377.0,2.0,1.5446321173719668,18.708119503168398,208.0,2.0,2.8559115448192998,18.001796640979766,73.0,2.0,9.939797252654369,21.28889181869146,1463361377.0,2.0,1.5446318536994437,21.28889181869146,214.0,2.0,7.328907063734958,18.001796421981343,91.0,3.0,9.829447185717363,8.663668137101675,-400453422.0,3.0,0.8024061673223227,8.663668137101675,190.0,3.0,73.5648124151069,6.473263737063004
18.597682_82.819763,18.597682,82.819763,KORAPUT,SEMILIGUDA,HATIMUNDA,,27,10,4.13753034986337,4.21120629775411,5.014,28.0,0.0,3,14.164789935178684,False,"{""aegle marmelos"": 305.1, ""anacardium occidentale"": 1003.313, ""buchanania lanzan"": 438.711, ""cipadessa baccifera"": 13.926, ""cycas circinalis"": 0.716, ""holarrhena antidysenterica"": 13.687, ""jasminum arborescens"": 0.318, ""ziziphus oenoplia"": 0.637}",56.0,5.0,9.478456811868748,17.756436259896546,1747968655.0,5.0,0.8024080864607571,5.506657452865567,207.0,5.0,50.85791988315834,15.545758171751144,55.0,5.0,2.146442024111653,25.50665804838521,1747968655.0,5.0,0.8224683042973427,5.506657452865567,210.0,5.0,25.75958787925504,24.352450133129587,56.0,3.0,9.568732169639274,30.785912019850468,1747968655.0,3.0,1.0631915424469494,26.38653241242156,190.0,3.0,73.5648124151069,37.185837772059834
18.598169_82.819834,18.598169,82.819834,KORAPUT,SEMILIGUDA,HATIMUNDA,,9,4,23.75418163160595,25.942695035460993,12.26,18.0,0.0,4,8.992254284692088,False,"{""aegle marmelos"": 1.273, ""anacardium occidentale"": 45.837, ""buchanania lanzan"": 41.38, ""cipadessa baccifera"": 7.958, ""emblica officinal"": 1.989, ""syzygium cumini"": 169.659, ""termanalia chebula"": 42.096}",56.0,5.0,9.478456811868748,34.949383047421904,1747968655.0,5.0,0.8024080864607571,0.5124495631493631,207.0,5.0,50.85791988315834,64.22540772130947,55.0,5.0,2.146442024111653,0.5124495631493631,1747968655.0,5.0,0.8224683042973427,0.5124495631493631,210.0,5.0,25.75958787925504,64.22540772130947,56.0,3.0,9.568732169639274,1.7033789159067043,1747968655.0,3.0,1.0631915424469494,1.7033789159067043,190.0,3.0,73.5648124151069,73.38030980009691
18.598548_82.821378,18.598548,82.821378,KORAPUT,SEMILIGUDA,HATIMUNDA,,7,4,6.203328232593728,6.34748717948718,5.8,28.0,0.0,2,10.90211360179483,False,"{""mangifera indica"": 366.295, ""morinda tinctoria"": 49.736}",59.0,4.0,7.081250627567641,9.170945619451018,3054041.0,4.0,1.3440319260223625,9.170945619451018,201.0,4.0,13.91042931322155,6.043756704709964,59.0,5.0,9.679038538478315,9.170945619451018,3054041.0,5.0,1.2938814938551662,9.170945619451018,210.0,5.0,25.75958787925504,114.49064850988086,77.0,3.0,1.9558658241689435,0.829054426730869,1788568139.0,3.0,1.0230684809280377,0.829054426730869,190.0,3.0,73.5648124151069,112.52166711227727
18.598995_82.819166,18.598995,82.819166,KORAPUT,SEMILIGUDA,HATIMUNDA,,9,5,4.671417747892793,4.718774672351176,4.6,23.0,0.0,3,11.140846016432674,False,"{""aegle marmelos"": 1.989, ""bixa orellana"": 52.143, ""cipadessa baccifera"": 2.585, ""mangifera indica"": 175.09, ""pterocarpus marsupium"": 280.749}",55.0,5.0,1.033101665955179,19.79863723878333,1326138603.0,5.0,1.033101665955179,19.79863723878333,207.0,5.0,50.85791988315834,42.4572705125773,46.0,5.0,5.57674755648077,19.79863723878333,1326138603.0,5.0,0.942830611974569,19.79863723878333,210.0,5.0,25.75958787925504,62.40587337792596,64.0,3.0,6.4393255810686325,58.688170421439835,2089826923.0,3.0,1.6850587931215628,0.20136256791969886,190.0,3.0,73.5648124151069,122.51545934785227
18.602419_82.818844,18.602419,82.818844,KORAPUT,SEMILIGUDA,HATIMUNDA,,15,5,4.9410596026490055,5.051547710411871,4.8,18.0,0.0,3,12.350423583931079,False,"{""aegle marmelos"": 0.716, ""anacardium occidentale"": 24.908, ""cipadessa baccifera"": 1.989, ""madhuca indica"": 140.375, ""mangifera indica"": 241.04, ""mimosa pudica"": 0.716, ""pongamia pinnata"": 3.979, ""syzygium cumini"": 244.621, ""ziziphus oenoplia"": 2.546}",50.0,4.0,7.893700814879013,28.18745776212511,758759152.0,4.0,0.7723183473320837,28.18745776212511,201.0,4.0,13.91042931322155,28.068983160848738,51.0,0.0,9.117363296508458,31.11047116686017,758759152.0,0.0,1.1434326421265428,14.084802891630812,208.0,0.0,10.931627687857901,28.03087977437916,59.0,3.0,9.739228248397025,28.459239228109464,758759152.0,3.0,1.053161531171668,20.95544992902642,190.0,3.0,73.5648124151069,27.282133125423645
18.604711_82.818115,18.604711,82.818115,KORAPUT,SEMILIGUDA,HATIMUNDA,,15,6,4.728705067128627,4.877546401086464,5.0,18.0,0.0,2,8.169953745383962,False,"{""acacia auriculiformis"": 231.491, ""anacardium occidentale"": 120.082, ""bixa orellana"": 1.989, ""buchanania lanzan"": 2.865, ""climber2 nihali"": 2.865, ""grewia eriocarpa"": 0.318, ""pandaka"": 0.716, ""shrub bhandari"": 2.865, ""termanalia chebula"": 1.989, ""ziziphus oenoplia"": 2.308}",45.0,0.0,3.6208725087628606,21.01992729033355,1088348930.0,0.0,1.614848621444438,18.230736747564364,196.0,0.0,6.713911039776139,83.9493623168179,43.0,3.0,3.5205718800162598,18.230736169442487,1088348930.0,3.0,1.3440356488805618,18.230736730508262,201.0,3.0,14.988150785507145,190.93046248083388,53.0,3.0,2.0160532525382218,21.199844485852303,1088348930.0,3.0,0.8926802650919501,21.199844485852303,173.0,3.0,1.2576869188321125,18.83729498792786
18.614284_82.839737,18.614284,82.839737,KORAPUT,SEMILIGUDA,BARIGUDA,,17,12,8.783990871053632,8.925670972232965,10.0,48.0,0.0,5,10.000235590940758,False,"{""hadjam"": 38.515, ""other"": 66.925, ""pterocarpus marsupium"": 296.665, ""syzygium cumini"": 402.503, ""terminalia bellirica"": 241.438}",133.0,5.0,7.973764321802441,4.6415844465456875,-1217075376.0,5.0,1.6047824304052116,4.6415844465456875,191.0,5.0,30.503871115220313,93.61347240717524,131.0,5.0,6.750104029019711,4.6415844465456875,1376161540.0,5.0,0.5416135599899996,4.6415844465456875,194.0,5.0,23.014973504124917,74.24753795467805,150.0,3.0,5.676909019441579,17.985624008809456,308428083.0,3.0,0.9026887979889898,10.640418653056168,164.0,3.0,16.12187491492129,62.26495699451765
18.614533_82.839458,18.614533,82.839458,KORAPUT,SEMILIGUDA,BARIGUDA,,15,10,7.578799169313462,7.860804466438269,9.4,58.0,0.0,4,8.88084582452776,False,"{""hadjam"": 132.735, ""other"": 162.577, ""syzygium cumini"": 289.185, ""terminalia bellirica"": 66.925}",133.0,5.0,7.973764321802441,1.9012748707204912,-1382330783.0,5.0,0.5817336543561805,1.9012748707204912,191.0,5.0,30.503871115220313,104.48118309678843,127.0,5.0,3.7411456444323274,11.901274631463826,-1087945358.0,5.0,2.457320639933317,11.901274587050048,194.0,5.0,23.014973504124917,101.63849962382565,150.0,3.0,5.676909019441579,8.098725720274965,308428083.0,3.0,0.9026887979889898,0.9139961724484706,164.0,3.0,16.12187491492129,92.5996540750072
18.615426_82.839528,18.615426,82.839528,KORAPUT,SEMILIGUDA,BARIGUDA,,13,6,10.696006364359587,11.172695772695771,10.6,58.0,0.0,5,10.769484482551585,False,"{""bixa orellana"": 2.546, ""hadjam"": 7.958, ""ichnocarpus frutescens"": 62.389, ""mangifera indica"": 198.944, ""other"": 85.546, ""pterocarpus marsupium"": 159.871, ""shrub bhandari"": 6.446, ""syzygium cumini"": 76.474}",139.0,5.0,2.1062748133363542,13.047438533368457,-550413847.0,5.0,0.531583623904308,0.8222470431247325,191.0,5.0,30.503871115220313,133.4935751682853,127.0,5.0,3.7411456444323274,35.339568758440485,-550413847.0,5.0,0.5215537316823067,0.8222470431247325,194.0,5.0,23.014973504124917,87.70408465603845,145.0,3.0,8.675851714698002,42.707836876156286,-550413847.0,3.0,0.8224501863627822,7.287978144056236,164.0,3.0,16.12187491492129,93.65742753903554
18.615788_82.855314,18.615788,82.855314,KORAPUT,SEMILIGUDA,KONDASRIMUNDA,,12,0,1.2032085561497323,,1.4,0.0,0.0,0,,True,"{""cassia fistula"": 3.263, ""cipadessa baccifera"": 4.854, ""lantana camara"": 10.425, ""shrub22 indirabuta"": 11.22}",160.0,0.0,9.718796625178513,62.8221790112579,1719442724.0,0.0,0.6318727800643578,1.955049704877662,189.0,0.0,14.259048406922023,103.47783027745389,146.0,3.0,9.407874781066855,63.33519860441824,1719442724.0,3.0,0.692051133326084,1.955049704877662,193.0,3.0,13.682241834180049,103.47783027745389,167.0,3.0,8.214337287804998,72.82217880322642,1719442724.0,3.0,0.9127050273698681,7.177821199108742,162.0,3.0,18.069646122399377,159.0627519716731
18.615818_82.85548,18.615818,82.85548,KORAPUT,SEMILIGUDA,KONDASRIMUNDA,,9,0,1.517817109144543,,1.7,0.0,0.0,0,,True,"{""aegle marmelos"": 0.716, ""cipadessa baccifera"": 3.263, ""lantana camara"": 4.854, ""shrub22 indirabuta"": 18.144}",160.0,0.0,9.718796625178513,80.32128605735028,-429666382.0,0.0,2.0460620262877485,8.453199066054683,189.0,0.0,14.259048406922023,86.50488910584875,146.0,3.0,9.407874781066855,81.13226850154211,-429666382.0,3.0,2.397102250340192,10.421817851099615,193.0,3.0,13.682241834180049,86.50488910584875,167.0,3.0,8.214337287804998,64.77338528830339,-429666382.0,3.0,1.0631496762456953,8.453198763859877,162.0,3.0,18.069646122399377,156.0212165959515
18.615834_82.855468,18.615834,82.855468,KORAPUT,SEMILIGUDA,KONDASRIMUNDA,,7,0,1.3458937198067638,,1.6,0.0,0.0,0,,True,"{""albizia lebbeck"": 1.273, ""cassia fistula"": 5.093, ""cipadessa baccifera"": 1.273, ""shrub22 indirabuta"": 8.833}",160.0,0.0,9.718796625178513,79.0907477840393,-429666382.0,0.0,2.0460620262877485,6.695259160295008,189.0,0.0,14.259048406922023,87.9879187274128,146.0,3.0,9.407874781066855,80.13389533391293,-429666382.0,3.0,2.397102250340192,9.607909776175923,193.0,3.0,13.682241834180049,88.04244250504824,167.0,3.0,8.214337287804998,66.88864033081883,-429666382.0,3.0,1.0631496762456953,6.695258877219034,162.0,3.0,18.069646122399377,154.18185753384583
18.616194_82.856297,18.616194,82.856297,KORAPUT,SEMILIGUDA,KONDASRIMUNDA,,9,0,1.0003603603603604,,1.2,0.0,0.0,0,,True,"{""bixa orellana"": 5.093, ""cipadessa baccifera"": 11.698, ""lantana camara"": 6.446, ""shrub22 indirabuta"": 3.263}",160.0,0.0,9.718796625178513,3.9033751218829575,-429666382.0,0.0,2.0460620262877485,3.9033751218829575,190.0,4.0,4.047009805422299,0.7499785302058204,146.0,3.0,9.407874781066855,3.903374842509351,-429666382.0,3.0,2.397102250340192,3.903374842509351,193.0,3.0,13.682241834180049,23.6900167996664,167.0,3.0,8.214337287804998,23.903374584617392,-429666382.0,3.0,1.0631496762456953,8.513289036197671,162.0,3.0,18.069646122399377,148.84409784693207
18.616558_82.841079,18.616558,82.841079,KORAPUT,SEMILIGUDA,BARIGUDA,,17,9,8.107583242762573,8.71648,9.4,63.0,0.0,5,9.86760647169751,False,"{""albizia lebbeck"": 62.389, ""anacardium semecarpus"": 38.515, ""bauhinia vahlii"": 19.417, ""bixa orellana"": 5.093, ""hadjam"": 61.195, ""other"": 23.396, ""pterocarpus marsupium"": 62.389, ""syzygium cumini"": 533.01}",142.0,5.0,5.065084273388401,24.478884703531296,832111214.0,5.0,1.5546287645299848,9.683862927494255,191.0,5.0,30.503871115220313,46.76701205414399,136.0,5.0,6.7701524380990685,9.683863032773944,832111214.0,5.0,4.5134345744470945,9.683863032773944,194.0,5.0,23.014973504124917,6.381452428194385,153.0,4.0,8.374932926801515,7.807458843313187,-793092562.0,4.0,0.8425089766066283,7.807458843313187,158.0,4.0,24.168321005197857,6.509663336762417
18.616631_82.839986,18.616631,82.839986,KORAPUT,SEMILIGUDA,BARIGUDA,,13,7,8.692373238509152,9.04871020856202,9.2,58.0,0.0,6,10.004024994347706,False,"{""albizia lebbeck"": 161.144, ""bauhinia vahlii"": 1.273, ""bixa orellana"": 7.958, ""hadjam"": 71.62, ""ichnocarpus frutescens"": 120.401, ""other"": 64.776, ""pterocarpus marsupium"": 49.736, ""syzygium cumini"": 127.324}",142.0,5.0,5.065084273388401,14.25423153148924,-793092562.0,5.0,2.016004634337689,14.25423153148924,191.0,5.0,30.503871115220313,42.09285778106755,128.0,4.0,9.668798696589088,4.2542315872148295,-793092562.0,4.0,2.116303194233356,4.2542315872148295,190.0,4.0,16.235057733738188,4.7960941226684115,145.0,3.0,8.675851714698002,7.818199496003037,-1049902956.0,3.0,1.0029879421526382,7.818199496003037,164.0,3.0,16.12187491492129,7.677315850517563
18.616679_82.843587,18.616679,82.843587,KORAPUT,SEMILIGUDA,BARIGUDA,,13,6,6.534508920526222,7.080769994046437,7.2,68.0,0.0,4,8.965728460843438,False,"{""anacardium semecarpus"": 49.736, ""bauhinia vahlii"": 3.899, ""bixa orellana"": 5.093, ""hadjam"": 13.449, ""ichnocarpus frutescens"": 76.474, ""mangifera indica"": 140.375, ""other"": 142.364, ""pitamari"": 5.093, ""ziziphus oenoplia"": 5.093}",148.0,5.0,6.9607211832999365,14.749683369434234,-1308989879.0,5.0,1.0531332476804758,14.749683369434234,191.0,5.0,30.503871115220313,22.829050316350514,138.0,2.0,6.389017697617561,26.07380639979837,-1308989879.0,2.0,0.8725960857869961,4.221372350760327,196.0,2.0,4.756196481829929,22.829050316350514,157.0,4.0,7.873432283524553,35.16153593031104,-1308989879.0,0.0,0.6719994230309273,16.087745027065015,161.0,0.0,6.5054385863732405,20.65696321695908
18.616705_82.856253,18.616705,82.856253,KORAPUT,SEMILIGUDA,KONDASRIMUNDA,,11,0,1.1312968299711816,,1.346,0.0,0.0,0,,True,"{""cipadessa baccifera"": 7.958, ""dhudur nai"": 0.318, ""lantana camara"": 9.947, ""shrub22 indirabuta"": 9.39}",162.0,0.0,9.267446520973644,0.5724608475868384,-2045171997.0,0.0,1.8454675162527059,0.5724608475868384,189.0,0.0,14.259048406922023,39.10842138445929,148.0,3.0,8.364774341982502,0.572460895269681,1167697158.0,3.0,2.84843705735547,0.572460895269681,193.0,3.0,13.682241834180049,72.92210458553157,167.0,3.0,8.214337287804998,14.387186686515888,1933858601.0,3.0,0.9829121471678897,14.387186686515888,162.0,3.0,18.069646122399377,107.59989515916646
18.616708_82.839955,18.616708,82.839955,KORAPUT,SEMILIGUDA,BARIGUDA,,17,9,7.521226294585831,8.017945219855179,9.0,53.0,0.0,3,10.00907753222364,False,"{""bixa orellana"": 11.459, ""hadjam"": 11.459, ""mangifera indica"": 488.685, ""other"": 248.52, ""syzygium cumini"": 49.736}",142.0,5.0,5.065084273388401,10.895327549840042,-793092562.0,5.0,2.016004634337689,10.895327549840042,191.0,5.0,30.503871115220313,40.36339936349831,123.0,5.0,5.967785758093626,3.187578646226278,-1049902956.0,5.0,1.1032871797269461,3.187578646226278,194.0,5.0,23.014973504124917,2.441031152841661,145.0,3.0,8.675851714698002,6.8124212003787745,-1049902956.0,3.0,1.0029879421526382,6.8124212003787745,164.0,3.0,16.12187491492129,7.502853262268315
18.616768_82.842999,18.616768,82.842999,KORAPUT,SEMILIGUDA,BARIGUDA,,18,10,10.17824655369216,10.814908342686119,12.4,58.0,0.0,4,10.185916357881302,False,"{""bixa orellana"": 11.459, ""buchanania lanzan"": 31.831, ""holarrhena antidysenterica"": 21.645, ""other"": 343.536, ""syzygium cumini"": 448.101, ""termanalia chebula"": 49.736}",149.0,5.0,5.6568381941106765,7.932827669421711,-531174252.0,5.0,2.8585079259866877,7.932827669421711,191.0,5.0,30.503871115220313,80.91894557210094,136.0,5.0,6.7701524380990685,19.205137562306675,-531174252.0,5.0,0.2708059175036326,3.1260635000340105,194.0,5.0,23.014973504124917,20.62813908800831,157.0,4.0,7.873432283524553,60.02184147893008,-1308989879.0,0.0,0.6719994230309273,7.178036330239569,161.0,0.0,6.5054385863732405,9.082730393138455
18.616998_82.84222,18.616998,82.84222,KORAPUT,SEMILIGUDA,BARIGUDA,,14,8,6.6649926241599715,7.453469010175763,8.4,63.0,0.0,5,8.236268305005584,False,"{""anacardium semecarpus"": 53.794, ""bixa orellana"": 19.417, ""ichnocarpus frutescens"": 62.389, ""mangifera indica"": 175.946, ""other"": 119.127, ""syzygium cumini"": 49.736, ""ziziphus oenoplia"": 5.093}",149.0,5.0,5.6568381941106765,26.43342583823019,-531174252.0,5.0,2.8585079259866877,2.259742845482885,191.0,5.0,30.503871115220313,88.92716607226397,136.0,5.0,6.7701524380990685,58.67007087802247,-1230740388.0,5.0,0.30089551473490694,0.40384536758903916,194.0,5.0,23.014973504124917,54.75228726805806,157.0,4.0,7.873432283524553,45.424130185945316,-531174252.0,4.0,0.862567267564585,16.079219335974557,158.0,4.0,24.168321005197857,53.33165974565526
18.617277_82.841366,18.617277,82.841366,KORAPUT,SEMILIGUDA,BARIGUDA,,17,12,9.111511072928598,9.709102028335542,11.4,58.0,0.0,6,8.939202636994787,False,"{""ailanthus excelsa"": 97.482, ""albizia lebbeck"": 202.763, ""grewia eriocarpa"": 5.093, ""other"": 228.387, ""syzygium cumini"": 116.183, ""termanalia chebula"": 134.008, ""terminalia bellirica"": 49.736}",149.0,5.0,5.6568381941106765,2.302680868420897,-531174252.0,5.0,2.8585079259866877,2.302680868420897,191.0,5.0,30.503871115220313,14.124723812220832,136.0,5.0,6.7701524380990685,61.945821767213616,832111214.0,5.0,4.5134345744470945,10.845174190781817,194.0,5.0,23.014973504124917,58.28317147383213,153.0,4.0,8.374932926801515,37.55489999981761,-1772084777.0,4.0,0.621851316391415,7.697319623220451,158.0,4.0,24.168321005197857,38.34677142854102
18.624624_82.933586,18.624624,82.933586,KORAPUT,SEMILIGUDA,KHASUGUDA,,3,2,4.550139240275932,4.5772477064220185,3.433333333333333,48.0,0.0,2,5.252113122032546,False,"{""arbor tristis"": 0.351, ""artocarpus heterophyllus"": 22.998, ""mangifera indica"": 20.372}",365.0,1.0,1.2536105676677407,16.868638524491733,221844565.0,1.0,0.48138683493101,16.868638524491733,,,,,318.0,2.0,8.303932333019777,23.977205520703095,221844565.0,2.0,0.45130016589981126,16.868638524491733,,,,,370.0,2.0,3.159098777440719,20.96123303297218,,,,,,,,
18.637046_82.971078,18.637046,82.971078,KORAPUT,SEMILIGUDA,KHASUGUDA,,35,15,4.42978942208515,4.888239457243264,6.4,33.0,0.0,12,22.366574669181027,False,"{""aganosma caryophyllata"": 1.989, ""albizia lebbeck"": 236.982, ""arbor tristis"": 2.865, ""artocarpus heterophyllus"": 147.139, ""bauhinia vahlii"": 548.209, ""bauhinia variegata"": 1010.395, ""bixa orellana"": 338.204, ""bombax ceiba"": 548.209, ""calotropis gigantea"": 1.989, ""cipadessa baccifera"": 1.989, ""combretum roxburghii"": 1.989, ""diospyros melanoxylon"": 1.989, ""emblica officinal"": 13.449, ""euphorbia nivulia"": 26.897, ""gardenia gummifera"": 13.449, ""gmelina arborea"": 147.139, ""mangifera indica"": 1.989, ""other"": 161.144, ""pongamia pinnata"": 147.139, ""pterocarpus marsupium"": 1674.071, ""santalum album"": 496.643, ""syzygium cumini"": 580.836, ""termanalia chebula"": 755.827, ""terminalia bellirica"": 616.248, ""ziziphus oenoplia"": 315.525}",580.0,4.0,6.337999520562221,26.6433177892904,86076202.0,4.0,1.333786676173329,26.6433177892904,155.0,4.0,145.8349400093242,77.16594853368561,535.0,0.0,5.204780642612364,26.6433177892904,86076202.0,0.0,1.4741851863924427,26.6433177892904,152.0,0.0,148.74706309370896,85.64970099418065,588.0,5.0,5.595891479919515,26.6433177892904,86076202.0,5.0,0.8624485948296396,15.814463384445853,123.0,5.0,158.26673541235203,91.13740806206444
18.637227_82.968882,18.637227,82.968882,KORAPUT,SEMILIGUDA,KHASUGUDA,,24,10,8.20760012658558,8.260449558557287,7.0,38.0,0.0,10,53.47606087887683,False,"{""aganosma caryophyllata"": 1.989, ""anacardium occidentale"": 548.209, ""arbor tristis"": 1.989, ""bauhinia vahlii"": 5.093, ""bixa orellana"": 548.209, ""bombax ceiba"": 19894.368, ""cassia fistula"": 1.989, ""diospyros melanoxylon"": 11.539, ""emblica officinal"": 461.629, ""euphorbia nivulia"": 296.108, ""gmelina arborea"": 3.899, ""indigofera cassioides"": 5.093, ""jasminum arborescens"": 6.446, ""mangifera indica"": 24600.261, ""pongamia pinnata"": 223.533, ""psidium guajava"": 1.989, ""syzygium cumini"": 429.161, ""tamarindus indica"": 616.248, ""termanalia chebula"": 548.209, ""terminalia arjuna"": 574.947, ""woodfordia fruticosa"": 1.989}",583.0,4.0,6.729101929997337,1.017085229657843,1431906982.0,4.0,0.8123079436034231,1.017085229657843,155.0,4.0,145.8349400093242,171.41210131181154,534.0,0.0,2.9784590686734083,1.017085229657843,1431906982.0,0.0,0.8524221938307411,1.017085229657843,152.0,0.0,148.74706309370896,158.77869417409525,574.0,5.0,5.345189939444314,7.7657102370341295,1431906982.0,5.0,0.7320801296927278,7.7657102370341295,123.0,5.0,158.26673541235203,262.8244068565671
18.637924_82.967885,18.637924,82.967885,KORAPUT,SEMILIGUDA,KHASUGUDA,,24,10,5.751251227543181,5.616152149944874,13.8,33.0,0.0,8,22.600001919049138,False,"{""albizia lebbeck"": 242.711, ""bauhinia vahlii"": 6.446, ""cipadessa baccifera"": 387.861, ""diospyros ferrea"": 1.273, ""diospyros melanoxylon"": 191.066, ""emblica officinal"": 254.648, ""euphorbia nivulia"": 223.533, ""ficus religiosa"": 616.248, ""haldina cordifolia"": 168.386, ""indigofera cassioides"": 147.139, ""jasminum arborescens"": 1.273, ""mangifera indica"": 1.989, ""pongamia pinnata"": 561.499, ""psidium guajava"": 1.273, ""smilax zeylanica"": 5.093, ""syzygium cumini"": 2035.433, ""termanalia chebula"": 267.699, ""ziziphus oenoplia"": 396.694}",566.0,4.0,9.978368980954501,8.010881479635815,-1953494026.0,4.0,2.1160149216293953,8.010881479635815,155.0,4.0,145.8349400093242,173.92097428691355,519.0,0.0,10.038542673955353,5.017659477180033,-1953494026.0,0.0,0.9827934454736658,5.017659477180033,152.0,0.0,148.74706309370896,160.83157486426828,571.0,5.0,6.789301714149642,20.3650699550268,-1953494026.0,5.0,0.9426792387230022,20.3650699550268,123.0,5.0,158.26673541235203,232.6273847702858
