section,measure,slope_per100m,spearman_rho,n_pairs,null,partition,variable,r2_all,k_all,n_all,r2_restricted,k_restricted,n_restricted,null_median,null_p5,null_p95,excess,percentile,n_null,adj_r2,adj_pct,n_null_adj,r2_within_part,within_part_pct,n_null_within_part,loso_pct_angul:KANSAB,loso_n_null_angul:KANSAB,loso_pct_angul:GHANAJODI,loso_n_null_angul:GHANAJODI,loso_pct_angul:JOGI BANDHA,loso_n_null_angul:JOGI BANDHA,loso_pct_angul:ANANDA PUR,loso_n_null_angul:ANANDA PUR,loso_pct_dhenkanal:TULASIPASI,loso_n_null_dhenkanal:TULASIPASI,loso_pct_dhenkanal:KANKANA,loso_n_null_dhenkanal:KANKANA,loso_pct_dhenkanal:Balikurma,loso_n_null_dhenkanal:Balikurma,loso_pct_dhenkanal:Kampulei,loso_n_null_dhenkanal:Kampulei,loso_pct_dhenkanal:Adhapalli,loso_n_null_dhenkanal:Adhapalli,loso_pct_dhenkanal:Mahabirod,loso_n_null_dhenkanal:Mahabirod,loso_pct_dhenkanal:Kerijoli,loso_n_null_dhenkanal:Kerijoli,loso_pct_dhenkanal:Pangatira,loso_n_null_dhenkanal:Pangatira,loso_pct_kendujhar:BHANRADI SAHI,loso_n_null_kendujhar:BHANRADI SAHI,loso_pct_koraput:HANDAPUR,loso_n_null_koraput:HANDAPUR,loso_pct_koraput:HATIMUNDA,loso_n_null_koraput:HATIMUNDA,loso_pct_koraput:BARIGUDA,loso_n_null_koraput:BARIGUDA,loso_pct_koraput:KONDASRIMUNDA,loso_n_null_koraput:KONDASRIMUNDA,loso_pct_koraput:KHASUGUDA,loso_n_null_koraput:KHASUGUDA,loso_pct_koraput:SAKIAGUDA,loso_n_null_koraput:SAKIAGUDA,loso_pct_koraput:BARAKANTI,loso_n_null_koraput:BARAKANTI,subset,band,n_same,n_diff,diff,naive_perm_p_invalid,uninformative,beta_same,beta_dgeo_per100m,within_site_p_0_100,within_site_p_100_200,within_site_p_200_400,within_site_p_400_800,within_site_p_beta,within_site_degenerate,variant,district,field_type,statistic,observed,n,note,part,accepted,n_rotations_requested,cap,draws_inside_part,n_plots,n_plots_forced,sampler,geometric_acceptance,not_estimable,ari_unit_part,site_r2_loreys_h_m,site_r2_loreys_h_tree_m,site_r2_crown_cover_pct,site_r2_sal_ba_frac,site_r2_n_species,site_r2_dbh_mean_cm,site_r2_h_top5_m,arms,excess_diff,inside_own_null_v120,inside_own_null_current,inside_own_null_alphaearth
6.1-sens,,,,,,v120 / stands_merged,loreys_h_tree_m,,,,,,,,,,,,,0.6355259521129093,77.5887943971986,1999.0,0.36851094065665135,52.37618809404702,1999.0,38.56928464232116,1999.0,64.63231615807904,1999.0,72.98649324662331,1999.0,75.23761880940471,1999.0,66.78339169584793,1999.0,72.7863931965983,1999.0,71.58579289644823,1999.0,75.33766883441722,1999.0,72.53626813406703,1999.0,83.0415207603802,1999.0,82.89144572286143,1999.0,70.78539269634817,1999.0,69.33466733366683,1999.0,71.43571785892946,1999.0,83.24162081040521,1999.0,72.8864432216108,1999.0,73.4367183591796,1999.0,74.03701850925462,1999.0,75.48774387193596,1999.0,73.98699349674837,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1-sens,,,,,,v120 / stands_merged,crown_cover_pct,,,,,,,,,,,,,0.6135575779619282,57.02851425712856,1999.0,0.3561773941270463,43.471735867933965,1999.0,49.02451225612806,1999.0,46.07303651825913,1999.0,67.48374187093546,1999.0,56.778389194597295,1999.0,47.1735867933967,1999.0,50.87543771885943,1999.0,42.77138569284642,1999.0,48.124062031015505,1999.0,52.676338169084545,1999.0,39.06953476738369,1999.0,47.073536768384194,1999.0,25.862931465732867,1999.0,46.273136568284144,1999.0,46.37318659329665,1999.0,33.216608304152075,1999.0,50.42521260630315,1999.0,50.72536268134067,1999.0,47.97398699349675,1999.0,47.723861930965484,1999.0,47.1735867933967,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1-sens,,,,,,v120 / stands_merged,sal_ba_frac,,,,,,,,,,,,,0.7476024420002698,72.23611805902951,1999.0,0.3011415601095975,63.03151575787894,1999.0,65.38269134567284,1999.0,65.6328164082041,1999.0,66.3831915957979,1999.0,66.93346673336669,1999.0,65.83291645822912,1999.0,79.08954477238619,1999.0,54.87743871935968,1999.0,67.63381690845422,1999.0,63.33166583291646,1999.0,42.87143571785893,1999.0,82.54127063531766,1999.0,68.48424212106053,1999.0,59.02951475737869,1999.0,65.23261630815408,1999.0,65.13256628314157,1999.0,65.48274137068535,1999.0,65.5327663831916,1999.0,65.38269134567284,1999.0,65.13256628314157,1999.0,64.98249124562281,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1-sens,,,,,,v120 / stands_merged,n_species,,,,,,,,,,,,,0.5277648396259595,58.62931465732866,1999.0,0.4372500392163079,56.82841420710355,1999.0,48.42421210605303,1999.0,49.67483741870935,1999.0,53.82691345672836,1999.0,50.3751875937969,1999.0,48.72436218109055,1999.0,47.323661830915455,1999.0,24.562281140570285,1999.0,47.57378689344672,1999.0,40.47023511755878,1999.0,44.122061030515255,1999.0,49.724862431215605,1999.0,47.1735867933967,1999.0,50.22511255627814,1999.0,43.1215607803902,1999.0,68.58429214607304,1999.0,48.22411205602801,1999.0,52.77638819409705,1999.0,43.27163581790895,1999.0,41.070535267633815,1999.0,51.62581290645323,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1-sens,,,,,,v120 / stands_merged,dbh_mean_cm,,,,,,,,,,,,,0.4556877921436001,74.68734367183592,1999.0,0.29670464761215976,33.31665832916458,1999.0,68.03401700850425,1999.0,66.18309154577288,1999.0,70.83541770885442,1999.0,72.63631815907954,1999.0,65.68284142071036,1999.0,67.88394197098549,1999.0,58.82941470735368,1999.0,69.5847923961981,1999.0,71.08554277138569,1999.0,60.03001500750375,1999.0,70.68534267133566,1999.0,64.28214107053527,1999.0,61.330665332666335,1999.0,65.6328164082041,1999.0,64.23211605802902,1999.0,67.983991995998,1999.0,67.53376688344171,1999.0,70.3351675837919,1999.0,66.93346673336669,1999.0,64.93246623311656,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1-sens,,,,,,v120 / stands_merged,h_top5_m,,,,,,,,,,,,,0.43791349517546185,6.003001500750375,1999.0,0.3016077321842414,4.752376188094047,1999.0,1.7508754377188593,1999.0,3.0015007503751874,1999.0,4.252126063031516,1999.0,4.152076038019009,1999.0,2.5012506253126565,1999.0,3.1015507753876936,1999.0,2.351175587793897,1999.0,3.701850925462731,1999.0,3.1015507753876936,1999.0,16.208104052026012,1999.0,6.153076538269135,1999.0,3.0015007503751874,1999.0,1.8009004502251125,1999.0,2.751375687843922,1999.0,13.656828414207103,1999.0,3.0515257628814405,1999.0,3.5017508754377187,1999.0,2.8014007003501753,1999.0,3.551775887943972,1999.0,3.951975987993997,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,92.9464732366183,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,0-100,81.0,49.0,0.06928930143864975,0.0569,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,83.94197098549274,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,100-200,96.0,202.0,0.0545527094162539,0.0477,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,99.64982491245622,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,200-400,64.0,493.0,0.1624212696827152,0.0001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,97.72366331392271,1889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,400-800,6.0,895.0,0.38997657014858483,0.0002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,1886.0,rotation,v120 / stands_merged,,,,,,,,,,,,99.69984992496248,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,regression,247.0,,,0.0001,,-0.08826421050524513,0.013941336447895228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,,,,,,,,0.2303,0.745,0.0076,0.0082,0.0384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both > 30 m from boundary,0-100,9.0,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,91.43002028397567,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both > 30 m from boundary,100-200,11.0,14.0,0.23029814959962158,0.0193,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,70.23668639053254,1690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both > 30 m from boundary,200-400,4.0,27.0,0.11028724862797834,0.1954,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,,rotation,v120 / stands_merged,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both > 30 m from boundary,400-800,0.0,39.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,Bray-Curtis,,,104.0,rotation,v120 / stands_merged,,,,,,,,,,,,97.84892446223111,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both > 30 m from boundary,regression,24.0,,,0.0129,,-0.18734910853450207,-0.0049753488141447205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both > 30 m from boundary,,,,,,,,,,0.0886,0.4204,,0.1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,83.69184592296148,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,247.0,,,,,-0.018095651055314788,,,,,,,,site fixed effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,95.34767383691846,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,247.0,,,,,-0.05478692320328663,,,,,,,,stand-weighted (same pair weight 1/pairs in its stand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.69984992496248,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,242.0,,,,,-0.08981090012825393,,,,,,,,drop angul:KANSAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.69984992496248,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,247.0,,,,,-0.08822071505490318,,,,,,,,drop angul:GHANAJODI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.84992496248124,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,227.0,,,,,-0.09743147149577418,,,,,,,,drop angul:JOGI BANDHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.84992496248124,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,231.0,,,,,-0.10073831852037243,,,,,,,,drop angul:ANANDA PUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.69984992496248,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,246.0,,,,,-0.09045980425287332,,,,,,,,drop dhenkanal:TULASIPASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.74987493746873,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,240.0,,,,,-0.09144246619595359,,,,,,,,drop dhenkanal:KANKANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.49974987493746,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,242.0,,,,,-0.08609790324366459,,,,,,,,drop dhenkanal:Balikurma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.74987493746873,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,246.0,,,,,-0.08931871946596577,,,,,,,,drop dhenkanal:Kampulei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.54977488744372,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,244.0,,,,,-0.08981196961728771,,,,,,,,drop dhenkanal:Adhapalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2-sens,Bray-Curtis,,,,,v120 / stands_merged,,,,,,,,,,,,99.29964982491245,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all pairs,,241.0,,,,,-0.08205608514704024,,,,,,,,drop dhenkanal:Mahabirod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
